"Plot Title: Common_Garden_Hobo_21419292"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21419292, SEN S/N: 21274749, LBL: Soil 10cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414490, LBL: Soil 2cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414494, LBL: Air 1m)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)","RH, % (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)"
7697,01/27/23 08:00:01 PM,-3.183,-3.747,-13.352,-13.327,91.695
7698,01/27/23 08:30:01 PM,-3.183,-3.777,-14.786,-14.785,92.044
7699,01/27/23 09:00:01 PM,-3.183,-3.777,-15.064,-15.150,92.094
7700,01/27/23 09:30:01 PM,-3.183,-3.807,-15.628,-15.772,92.798
7701,01/27/23 10:00:01 PM,-3.183,-3.836,-16.119,-16.244,92.319
7702,01/27/23 10:30:01 PM,-3.183,-3.866,-17.210,-17.295,90.600
7703,01/27/23 11:00:01 PM,-3.183,-3.896,-17.597,-17.681,90.582
7704,01/27/23 11:30:01 PM,-3.183,-3.926,-17.597,-17.681,91.023
7705,01/28/23 12:00:01 AM,-3.212,-3.956,-18.076,-18.153,90.852
7706,01/28/23 12:30:01 AM,-3.212,-3.956,-19.331,-19.547,89.351
7707,01/28/23 01:00:01 AM,-3.212,-4.016,-18.652,-18.796,90.272
7708,01/28/23 01:30:01 AM,-3.242,-4.046,-19.469,-19.633,89.389
7709,01/28/23 02:00:01 AM,-3.242,-4.076,-19.515,-19.676,88.968
7710,01/28/23 02:30:01 AM,-3.271,-4.076,-19.700,-19.804,89.197
7711,01/28/23 03:00:01 AM,-3.271,-4.137,-19.607,-19.869,90.074
7712,01/28/23 03:30:01 AM,-3.330,-4.167,-18.607,-18.710,90.344
7713,01/28/23 04:00:01 AM,-3.330,-4.197,-19.515,-19.654,88.710
7714,01/28/23 04:30:01 AM,-3.360,-4.227,-20.262,-20.491,89.273
7715,01/28/23 05:00:01 AM,-3.360,-4.257,-21.518,-21.713,88.043
7716,01/28/23 05:30:01 AM,-3.390,-4.287,-20.786,-21.005,88.830
7717,01/28/23 06:00:01 AM,-3.419,-4.318,-19.886,-20.019,89.030
7718,01/28/23 06:30:01 AM,-3.449,-4.348,-18.518,-18.689,90.185
7719,01/28/23 07:00:01 AM,-3.508,-4.378,-13.505,-13.499,92.886
7720,01/28/23 07:30:01 AM,-3.538,-4.439,-12.825,-12.834,93.445
7721,01/28/23 08:00:01 AM,-3.568,-4.439,-13.657,-13.713,93.344
7722,01/28/23 08:30:01 AM,-3.568,-4.469,-14.826,-14.893,92.299
7723,01/28/23 09:00:01 AM,-3.568,-4.469,-15.024,-15.171,93.420
7724,01/28/23 09:30:01 AM,-3.598,-4.499,-14.667,-14.721,92.930
7725,01/28/23 10:00:01 AM,-3.657,-4.499,-12.565,-12.641,94.199
7726,01/28/23 10:30:01 AM,-3.657,-4.499,-11.361,-11.375,94.461
7727,01/28/23 11:00:01 AM,-3.687,-4.499,-12.086,-12.104,93.266
7728,01/28/23 11:30:01 AM,-3.687,-4.499,-10.686,-10.281,92.886
7729,01/28/23 12:00:01 PM,-3.717,-4.499,-10.266,-10.431,94.643
7730,01/28/23 12:30:01 PM,-3.717,-4.469,-10.511,-10.067,92.877
7731,01/28/23 01:00:01 PM,-3.717,-4.439,-8.497,-8.029,90.437
7732,01/28/23 01:30:01 PM,-3.747,-4.439,-5.326,-4.855,70.773
7733,01/28/23 02:00:01 PM,-3.747,-4.408,-7.575,-6.249,68.983
7734,01/28/23 02:30:01 PM,-3.747,-4.378,-7.640,-7.279,78.181
7735,01/28/23 03:00:01 PM,-3.747,-4.348,-6.866,-6.485,77.275
7736,01/28/23 03:30:01 PM,-3.747,-4.348,-6.168,-5.477,74.078
7737,01/28/23 04:00:01 PM,-3.747,-4.318,-5.854,-5.112,71.533
7738,01/28/23 04:30:01 PM,-3.747,-4.287,-6.483,-5.670,71.044
7739,01/28/23 05:00:01 PM,-3.717,-4.257,-7.771,-7.472,75.279
7740,01/28/23 05:30:01 PM,-3.687,-4.227,-8.397,-8.351,81.935
7741,01/28/23 06:00:01 PM,-3.657,-4.197,-9.439,-9.423,84.375
7742,01/28/23 06:30:01 PM,-3.657,-4.197,-10.231,-10.238,85.754
7743,01/28/23 07:00:01 PM,-3.657,-4.167,-9.576,-9.595,85.772
7744,01/28/23 07:30:01 PM,-3.657,-4.167,-9.066,-9.016,85.089
7745,01/28/23 08:00:01 PM,-3.657,-4.167,-8.764,-8.716,84.224
7746,01/28/23 08:30:01 PM,-3.627,-4.137,-8.530,-8.458,85.652
7747,01/28/23 09:00:01 PM,-3.598,-4.137,-8.231,-8.201,84.161
7748,01/28/23 09:30:01 PM,-3.598,-4.137,-8.099,-8.008,84.677
7749,01/28/23 10:00:01 PM,-3.598,-4.106,-8.231,-8.201,85.154
7750,01/28/23 10:30:01 PM,-3.598,-4.106,-8.364,-8.287,86.275
7751,01/28/23 11:00:01 PM,-3.598,-4.076,-8.530,-8.523,86.166
7752,01/28/23 11:30:01 PM,-3.568,-4.076,-8.563,-8.480,87.199
7753,01/29/23 12:00:01 AM,-3.568,-4.046,-8.764,-8.716,85.731
7754,01/29/23 12:30:01 AM,-3.568,-4.046,-8.597,-8.523,87.041
7755,01/29/23 01:00:01 AM,-3.538,-4.046,-8.297,-8.265,85.597
7756,01/29/23 01:30:01 AM,-3.538,-4.016,-8.297,-8.265,87.369
7757,01/29/23 02:00:01 AM,-3.538,-4.016,-8.463,-8.394,88.153
7758,01/29/23 02:30:01 AM,-3.538,-4.016,-8.497,-8.458,90.399
7759,01/29/23 03:00:01 AM,-3.479,-3.986,-10.127,-10.131,89.439
7760,01/29/23 03:30:01 AM,-3.479,-3.986,-11.326,-11.161,91.264
7761,01/29/23 04:00:01 AM,-3.419,-3.956,-13.888,-13.863,94.894
7762,01/29/23 04:30:01 AM,-3.419,-3.986,-14.786,-14.785,95.312
7763,01/29/23 05:00:01 AM,-3.419,-3.986,-14.589,-14.657,95.051
7764,01/29/23 05:30:01 AM,-3.419,-3.986,-15.709,-15.815,91.090
7765,01/29/23 06:00:01 AM,-3.390,-4.016,-16.702,-16.801,91.630
7766,01/29/23 06:30:01 AM,-3.419,-4.016,-15.224,-15.472,94.697
7767,01/29/23 07:00:01 AM,-3.419,-4.046,-15.791,-15.815,91.632
7768,01/29/23 07:30:01 AM,-3.390,-4.076,-16.786,-16.930,90.584
7769,01/29/23 08:00:01 AM,-3.390,-4.076,-17.381,-17.466,91.829
7770,01/29/23 08:30:01 AM,-3.419,-4.137,-16.870,-16.844,90.703
7771,01/29/23 09:00:01 AM,-3.419,-4.137,-16.786,-16.909,90.579
7772,01/29/23 09:30:01 AM,-3.419,-4.167,-17.424,-17.595,89.433
7773,01/29/23 10:00:01 AM,-3.449,-4.197,-16.202,-16.330,92.822
7774,01/29/23 10:30:01 AM,-3.479,-4.227,-14.159,-14.378,93.317
7775,01/29/23 11:00:01 AM,-3.479,-4.257,-14.945,-15.107,92.493
7776,01/29/23 11:30:01 AM,-3.508,-4.287,-11.867,-11.890,92.908
7777,01/29/23 12:00:01 PM,-3.538,-4.287,-13.466,-13.584,92.337
7778,01/29/23 12:30:01 PM,-3.538,-4.318,-10.792,-10.925,93.184
7779,01/29/23 01:00:01 PM,-3.598,-4.318,-10.301,-10.496,91.466
7780,01/29/23 01:30:01 PM,-3.598,-4.348,-10.651,-10.389,85.177
7781,01/29/23 02:00:01 PM,-3.598,-4.348,-9.269,-9.123,83.388
7782,01/29/23 02:30:01 PM,-3.627,-4.348,-9.644,-8.994,80.948
7783,01/29/23 03:00:01 PM,-3.657,-4.318,-8.331,-7.986,80.232
7784,01/29/23 03:30:01 PM,-3.657,-4.318,-8.364,-8.094,80.072
7785,01/29/23 04:00:01 PM,-3.657,-4.318,-7.706,-7.429,79.188
7786,01/29/23 04:30:01 PM,-3.657,-4.318,-6.802,-6.485,74.591
7787,01/29/23 05:00:01 PM,-3.657,-4.287,-6.073,-5.584,70.846
7788,01/29/23 05:30:01 PM,-3.657,-4.287,-6.547,-6.421,77.343
7789,01/29/23 06:00:01 PM,-3.657,-4.257,-7.122,-7.064,79.756
7790,01/29/23 06:30:01 PM,-3.657,-4.257,-8.000,-7.943,82.663
7791,01/29/23 07:00:01 PM,-3.657,-4.227,-7.640,-7.600,80.859
7792,01/29/23 07:30:01 PM,-3.657,-4.227,-8.033,-8.051,83.931
7793,01/29/23 08:00:01 PM,-3.627,-4.227,-8.364,-8.330,83.926
7794,01/29/23 08:30:01 PM,-3.627,-4.197,-8.099,-8.072,83.372
7795,01/29/23 09:00:01 PM,-3.627,-4.197,-9.033,-8.952,83.799
7796,01/29/23 09:30:01 PM,-3.598,-4.197,-9.235,-9.187,86.577
7797,01/29/23 10:00:01 PM,-3.598,-4.167,-9.066,-9.037,84.958
7798,01/29/23 10:30:01 PM,-3.598,-4.167,-9.405,-9.509,90.175
7799,01/29/23 11:00:01 PM,-3.598,-4.167,-8.932,-8.952,84.555
7800,01/29/23 11:30:01 PM,-3.598,-4.167,-10.058,-10.067,88.432
7801,01/30/23 12:00:01 AM,-3.598,-4.167,-9.576,-9.509,85.823
7802,01/30/23 12:30:01 AM,-3.598,-4.167,-9.542,-9.531,86.395
7803,01/30/23 01:00:01 AM,-3.568,-4.167,-9.371,-9.509,87.869
7804,01/30/23 01:30:01 AM,-3.568,-4.197,-10.511,-10.839,92.120
7805,01/30/23 02:00:01 AM,-3.568,-4.197,-11.397,-11.354,90.376
7806,01/30/23 02:30:01 AM,-3.598,-4.197,-10.197,-10.238,90.524
7807,01/30/23 03:00:01 AM,-3.598,-4.197,-9.782,-9.724,87.698
7808,01/30/23 03:30:01 AM,-3.598,-4.197,-9.235,-9.209,85.931
7809,01/30/23 04:00:01 AM,-3.598,-4.197,-9.782,-9.745,87.881
7810,01/30/23 04:30:01 AM,-3.598,-4.227,-9.713,-9.702,87.901
7811,01/30/23 05:00:01 AM,-3.598,-4.227,-10.127,-10.153,90.391
7812,01/30/23 05:30:01 AM,-3.598,-4.227,-9.782,-9.809,89.387
7813,01/30/23 06:00:01 AM,-3.598,-4.227,-10.162,-10.067,90.436
7814,01/30/23 06:30:01 AM,-3.598,-4.227,-10.546,-10.603,92.857
7815,01/30/23 07:00:01 AM,-3.598,-4.227,-9.679,-9.659,91.170
7816,01/30/23 07:30:01 AM,-3.598,-4.227,-8.797,-8.694,92.309
7817,01/30/23 08:00:01 AM,-3.598,-4.227,-8.364,-8.308,89.567
7818,01/30/23 08:30:01 AM,-3.598,-4.227,-9.405,-9.423,93.690
7819,01/30/23 09:00:01 AM,-3.598,-4.257,-8.597,-8.565,93.516
7820,01/30/23 09:30:01 AM,-3.627,-4.227,-8.697,-8.608,93.271
7821,01/30/23 10:00:01 AM,-3.627,-4.227,-8.463,-8.458,92.996
7822,01/30/23 10:30:01 AM,-3.627,-4.227,-8.099,-8.051,91.229
7823,01/30/23 11:00:01 AM,-3.627,-4.227,-7.804,-7.729,89.453
7824,01/30/23 11:30:01 AM,-3.627,-4.227,-7.251,-7.214,87.480
7825,01/30/23 12:00:01 PM,-3.627,-4.197,-6.706,-6.678,84.829
7826,01/30/23 12:30:01 PM,-3.627,-4.197,-5.295,-5.391,82.435
7827,01/30/23 01:00:01 PM,-3.657,-4.167,-2.363,-2.796,74.253
7828,01/30/23 01:30:01 PM,-3.657,-4.137,-0.199,2.030,50.990
7829,01/30/23 02:00:01 PM,-3.657,-4.106,1.913,3.167,54.414
7830,01/30/23 02:30:01 PM,-3.657,-4.046,0.852,1.408,58.730
7831,01/30/23 03:00:01 PM,-3.657,-3.986,2.584,2.051,53.384
7832,01/30/23 03:30:01 PM,-3.598,-3.986,0.550,1.665,56.440
7833,01/30/23 04:00:01 PM,-3.598,-3.956,-1.270,-1.466,67.326
7834,01/30/23 04:30:01 PM,-3.568,-3.926,-3.538,-2.582,68.765
7835,01/30/23 05:00:01 PM,-3.568,-3.896,-2.800,-2.624,69.717
7836,01/30/23 05:30:01 PM,-3.538,-3.896,-3.986,-3.804,75.302
7837,01/30/23 06:00:01 PM,-3.479,-3.866,-6.357,-6.163,83.487
7838,01/30/23 06:30:01 PM,-3.479,-3.866,-6.674,-6.571,86.867
7839,01/30/23 07:00:01 PM,-3.479,-3.866,-6.294,-6.313,91.479
7840,01/30/23 07:30:01 PM,-3.479,-3.866,-6.105,-6.035,91.160
7841,01/30/23 08:00:01 PM,-3.479,-3.866,-5.605,-5.477,89.191
7842,01/30/23 08:30:01 PM,-3.449,-3.866,-6.105,-6.035,92.322
7843,01/30/23 09:00:01 PM,-3.449,-3.866,-6.294,-6.163,93.202
7844,01/30/23 09:30:01 PM,-3.419,-3.866,-6.168,-6.120,91.708
7845,01/30/23 10:00:01 PM,-3.419,-3.866,-6.420,-6.313,92.784
7846,01/30/23 10:30:01 PM,-3.419,-3.866,-6.010,-5.906,90.579
7847,01/30/23 11:00:01 PM,-3.419,-3.866,-6.073,-5.992,91.910
7848,01/30/23 11:30:01 PM,-3.419,-3.866,-6.231,-6.142,95.361
7849,01/31/23 12:00:01 AM,-3.419,-3.836,-5.605,-5.477,95.006
7850,01/31/23 12:30:01 AM,-3.390,-3.836,-5.791,-5.691,95.674
7851,01/31/23 01:00:01 AM,-3.390,-3.836,-6.357,-6.313,97.403
7852,01/31/23 01:30:01 AM,-3.390,-3.836,-6.898,-6.785,97.710
7853,01/31/23 02:00:01 AM,-3.360,-3.807,-6.770,-6.700,98.718
7854,01/31/23 02:30:01 AM,-3.360,-3.807,-6.770,-6.657,97.449
7855,01/31/23 03:00:01 AM,-3.360,-3.807,-6.866,-6.764,97.742
7856,01/31/23 03:30:01 AM,-3.360,-3.807,-6.738,-6.635,97.858
7857,01/31/23 04:00:01 AM,-3.360,-3.777,-6.231,-6.163,98.389
7858,01/31/23 04:30:01 AM,-3.360,-3.777,-6.483,-6.421,98.538
7859,01/31/23 05:00:01 AM,-3.360,-3.777,-6.930,-6.871,97.993
7860,01/31/23 05:30:01 AM,-3.330,-3.777,-7.284,-7.214,98.630
7861,01/31/23 06:00:01 AM,-3.330,-3.747,-7.445,-7.407,97.807
7862,01/31/23 06:30:01 AM,-3.301,-3.747,-7.510,-7.429,98.032
7863,01/31/23 07:00:01 AM,-3.301,-3.747,-7.316,-7.257,97.853
7864,01/31/23 07:30:01 AM,-3.301,-3.747,-7.413,-7.322,98.437
7865,01/31/23 08:00:01 AM,-3.301,-3.717,-7.640,-7.536,98.183
7866,01/31/23 08:30:01 AM,-3.301,-3.717,-7.706,-7.643,97.861
7867,01/31/23 09:00:01 AM,-3.301,-3.717,-7.706,-7.643,97.675
7868,01/31/23 09:30:01 AM,-3.271,-3.717,-7.706,-7.622,98.314
7869,01/31/23 10:00:01 AM,-3.271,-3.717,-7.575,-7.450,98.259
7870,01/31/23 10:30:01 AM,-3.242,-3.717,-7.575,-7.515,98.740
7871,01/31/23 11:00:01 AM,-3.242,-3.687,-7.640,-7.622,97.459
7872,01/31/23 11:30:01 AM,-3.242,-3.687,-6.738,-6.785,94.766
7873,01/31/23 12:00:01 PM,-3.242,-3.687,-6.610,-6.206,88.853
7874,01/31/23 12:30:01 PM,-3.242,-3.657,-5.388,-5.391,85.542
7875,01/31/23 01:00:01 PM,-3.242,-3.657,-4.378,-4.297,81.743
7876,01/31/23 01:30:01 PM,-3.242,-3.627,-2.830,-2.624,73.375
7877,01/31/23 02:00:01 PM,-3.242,-3.627,-2.947,-2.582,73.008
7878,01/31/23 02:30:01 PM,-3.242,-3.627,-3.657,-3.439,75.468
7879,01/31/23 03:00:01 PM,-3.212,-3.598,-5.885,-5.327,80.992
7880,01/31/23 03:30:01 PM,-3.212,-3.598,-6.930,-6.592,88.783
7881,01/31/23 04:00:01 PM,-3.212,-3.568,-3.956,-3.590,75.921
7882,01/31/23 04:30:01 PM,-3.183,-3.568,-5.110,-4.683,82.104
7883,01/31/23 05:00:01 PM,-3.183,-3.568,-4.621,-3.933,77.180
7884,01/31/23 05:30:01 PM,-3.183,-3.538,-5.511,-5.477,86.761
7885,01/31/23 06:00:01 PM,-3.183,-3.538,-6.483,-6.313,90.309
7886,01/31/23 06:30:01 PM,-3.124,-3.538,-6.962,-6.893,93.042
7887,01/31/23 07:00:01 PM,-3.124,-3.508,-7.251,-7.171,93.925
7888,01/31/23 07:30:01 PM,-3.124,-3.508,-7.445,-7.364,93.471
7889,01/31/23 08:00:01 PM,-3.124,-3.508,-7.478,-7.429,93.997
7890,01/31/23 08:30:01 PM,-3.124,-3.508,-7.673,-7.600,95.143
7891,01/31/23 09:00:01 PM,-3.124,-3.508,-7.640,-7.536,95.366
7892,01/31/23 09:30:01 PM,-3.094,-3.479,-7.478,-7.407,92.784
7893,01/31/23 10:00:01 PM,-3.094,-3.479,-7.673,-7.600,94.076
7894,01/31/23 10:30:01 PM,-3.094,-3.479,-7.738,-7.665,94.154
7895,01/31/23 11:00:01 PM,-3.065,-3.479,-7.836,-7.793,94.835
7896,01/31/23 11:30:01 PM,-3.065,-3.479,-7.836,-7.772,94.507
7897,02/01/23 12:00:01 AM,-3.065,-3.479,-7.836,-7.750,94.086
7898,02/01/23 12:30:01 AM,-3.065,-3.479,-7.902,-7.858,94.940
7899,02/01/23 01:00:01 AM,-3.065,-3.449,-8.033,-7.965,95.917
7900,02/01/23 01:30:01 AM,-3.065,-3.449,-8.033,-7.943,96.350
7901,02/01/23 02:00:01 AM,-3.035,-3.449,-8.000,-7.943,96.744
7902,02/01/23 02:30:01 AM,-3.035,-3.449,-8.099,-8.072,95.477
7903,02/01/23 03:00:01 AM,-3.035,-3.449,-8.231,-8.158,95.792
7904,02/01/23 03:30:01 AM,-3.035,-3.449,-8.297,-8.222,95.503
7905,02/01/23 04:00:01 AM,-3.035,-3.449,-8.231,-8.201,94.978
7906,02/01/23 04:30:01 AM,-3.006,-3.449,-8.331,-8.287,95.439
7907,02/01/23 05:00:01 AM,-3.006,-3.449,-8.497,-8.437,96.034
7908,02/01/23 05:30:01 AM,-3.006,-3.449,-8.430,-8.372,95.567
7909,02/01/23 06:00:01 AM,-3.006,-3.449,-8.563,-8.523,95.930
7910,02/01/23 06:30:01 AM,-3.006,-3.449,-8.663,-8.587,96.391
7911,02/01/23 07:00:01 AM,-3.006,-3.449,-8.000,-7.943,88.254
7912,02/01/23 07:30:01 AM,-3.006,-3.419,-8.099,-8.072,87.237
7913,02/01/23 08:00:01 AM,-3.006,-3.419,-7.836,-7.793,84.440
7914,02/01/23 08:30:01 AM,-3.006,-3.419,-8.597,-8.565,89.497
7915,02/01/23 09:00:01 AM,-3.006,-3.419,-7.575,-7.515,83.424
7916,02/01/23 09:30:01 AM,-2.976,-3.419,-8.198,-8.115,86.674
7917,02/01/23 10:00:01 AM,-2.976,-3.419,-8.099,-8.072,85.277
7918,02/01/23 10:30:01 AM,-2.976,-3.419,-8.033,-7.965,86.691
7919,02/01/23 11:00:01 AM,-3.006,-3.419,-7.706,-7.643,84.276
7920,02/01/23 11:30:01 AM,-2.976,-3.419,-7.510,-7.472,82.618
7921,02/01/23 12:00:01 PM,-2.976,-3.419,-7.575,-7.579,83.239
7922,02/01/23 12:30:01 PM,-2.976,-3.419,-7.445,-7.407,80.859
7923,02/01/23 01:00:01 PM,-2.976,-3.390,-7.058,-7.043,78.471
7924,02/01/23 01:30:01 PM,-2.976,-3.419,-7.445,-7.429,79.139
7925,02/01/23 02:00:01 PM,-2.976,-3.390,-7.348,-7.343,79.614
7926,02/01/23 02:30:01 PM,-2.976,-3.390,-7.058,-7.000,77.743
7927,02/01/23 03:00:01 PM,-2.976,-3.390,-7.575,-7.536,80.948
7928,02/01/23 03:30:01 PM,-2.976,-3.390,-7.706,-7.622,79.037
7929,02/01/23 04:00:01 PM,-2.947,-3.390,-8.000,-7.901,76.960
7930,02/01/23 04:30:01 PM,-2.976,-3.390,-8.066,-8.029,78.112
7931,02/01/23 05:00:01 PM,-2.976,-3.390,-7.543,-7.536,79.721
7932,02/01/23 05:30:01 PM,-2.947,-3.390,-8.797,-8.780,79.249
7933,02/01/23 06:00:01 PM,-2.947,-3.390,-8.463,-8.394,78.190
7934,02/01/23 06:30:01 PM,-2.947,-3.390,-8.864,-8.844,80.749
7935,02/01/23 07:00:01 PM,-2.947,-3.390,-9.371,-9.381,81.593
7936,02/01/23 07:30:01 PM,-2.947,-3.419,-9.713,-9.702,82.655
7937,02/01/23 08:00:01 PM,-2.947,-3.419,-10.266,-10.217,83.099
7938,02/01/23 08:30:01 PM,-2.947,-3.419,-10.476,-10.431,82.260
7939,02/01/23 09:00:01 PM,-2.918,-3.419,-10.686,-10.667,83.040
7940,02/01/23 09:30:01 PM,-2.947,-3.449,-10.686,-10.667,84.663
7941,02/01/23 10:00:01 PM,-2.947,-3.449,-10.301,-10.281,82.805
7942,02/01/23 10:30:01 PM,-2.947,-3.479,-11.361,-11.375,84.805
7943,02/01/23 11:00:01 PM,-2.918,-3.479,-12.565,-12.490,87.311
7944,02/01/23 11:30:01 PM,-2.918,-3.479,-13.239,-13.263,88.875
7945,02/02/23 12:00:01 AM,-2.947,-3.479,-11.940,-11.954,86.581
7946,02/02/23 12:30:01 AM,-2.947,-3.508,-12.086,-12.061,84.990
7947,02/02/23 01:00:01 AM,-2.947,-3.508,-12.788,-12.855,88.408
7948,02/02/23 01:30:01 AM,-2.976,-3.538,-11.794,-11.783,85.580
7949,02/02/23 02:00:01 AM,-2.947,-3.538,-12.714,-12.705,85.690
7950,02/02/23 02:30:01 AM,-2.976,-3.568,-11.831,-11.890,84.193
7951,02/02/23 03:00:01 AM,-2.976,-3.598,-12.123,-12.212,84.967
7952,02/02/23 03:30:01 AM,-2.947,-3.598,-13.888,-13.927,88.646
7953,02/02/23 04:00:01 AM,-2.976,-3.627,-13.466,-13.434,88.125
7954,02/02/23 04:30:01 AM,-3.006,-3.627,-11.903,-11.826,83.442
7955,02/02/23 05:00:01 AM,-3.006,-3.657,-12.491,-12.598,86.473
7956,02/02/23 05:30:01 AM,-3.006,-3.657,-13.811,-13.799,85.063
7957,02/02/23 06:00:01 AM,-2.976,-3.687,-15.305,-15.665,94.693
7958,02/02/23 06:30:01 AM,-2.976,-3.687,-17.210,-17.381,91.727
7959,02/02/23 07:00:01 AM,-3.006,-3.717,-16.870,-16.995,93.370
7960,02/02/23 07:30:01 AM,-3.035,-3.717,-15.873,-15.879,92.258
7961,02/02/23 08:00:01 AM,-3.035,-3.777,-15.873,-16.094,92.715
7962,02/02/23 08:30:01 AM,-3.065,-3.777,-14.236,-14.421,93.280
7963,02/02/23 09:00:01 AM,-3.035,-3.777,-16.870,-16.909,91.279
7964,02/02/23 09:30:01 AM,-3.035,-3.807,-18.652,-18.732,90.710
7965,02/02/23 10:00:01 AM,-3.035,-3.836,-19.331,-19.525,89.879
7966,02/02/23 10:30:01 AM,-3.065,-3.866,-19.886,-20.083,90.037
7967,02/02/23 11:00:01 AM,-3.094,-3.896,-19.149,-19.311,89.847
7968,02/02/23 11:30:01 AM,-3.094,-3.926,-19.886,-20.062,89.384
7969,02/02/23 12:00:01 PM,-3.094,-3.956,-19.331,-19.568,89.603
7970,02/02/23 12:30:01 PM,-3.124,-3.986,-19.240,-19.568,89.728
7971,02/02/23 01:00:01 PM,-3.183,-4.016,-13.581,-13.842,92.346
7972,02/02/23 01:30:01 PM,-3.242,-4.016,-8.831,-9.187,73.782
7973,02/02/23 02:00:01 PM,-3.271,-4.046,-8.231,-4.490,50.397
7974,02/02/23 02:30:01 PM,-3.301,-4.076,-8.864,-5.713,53.057
7975,02/02/23 03:00:01 PM,-3.301,-4.076,-8.430,-6.785,57.292
7976,02/02/23 03:30:01 PM,-3.301,-4.076,-8.430,-7.214,59.333
7977,02/02/23 04:00:01 PM,-3.301,-4.076,-11.005,-10.410,71.191
7978,02/02/23 04:30:01 PM,-3.330,-4.076,-10.127,-9.638,69.116
7979,02/02/23 05:00:01 PM,-3.330,-4.076,-11.541,-10.860,73.169
7980,02/02/23 05:30:01 PM,-3.301,-4.076,-13.390,-13.477,83.566
7981,02/02/23 06:00:01 PM,-3.301,-4.076,-13.926,-13.992,88.130
7982,02/02/23 06:30:01 PM,-3.330,-4.076,-14.236,-14.314,87.987
7983,02/02/23 07:00:01 PM,-3.330,-4.076,-14.275,-14.314,87.567
7984,02/02/23 07:30:01 PM,-3.301,-4.076,-15.385,-15.493,88.151
7985,02/02/23 08:00:01 PM,-3.330,-4.076,-16.037,-16.094,90.401
7986,02/02/23 08:30:01 PM,-3.330,-4.076,-17.338,-17.295,85.396
7987,02/02/23 09:00:01 PM,-3.301,-4.076,-17.467,-17.595,90.504
7988,02/02/23 09:30:01 PM,-3.330,-4.106,-17.210,-17.338,90.976
7989,02/02/23 10:00:01 PM,-3.330,-4.106,-16.702,-16.759,90.001
7990,02/02/23 10:30:01 PM,-3.360,-4.106,-16.119,-16.244,90.678
7991,02/02/23 11:00:01 PM,-3.360,-4.137,-16.037,-16.115,90.391
7992,02/02/23 11:30:01 PM,-3.360,-4.137,-15.669,-15.751,91.150
7993,02/03/23 12:00:01 AM,-3.360,-4.137,-15.506,-15.558,91.388
7994,02/03/23 12:30:01 AM,-3.360,-4.137,-15.628,-15.729,91.714
7995,02/03/23 01:00:01 AM,-3.390,-4.137,-15.628,-15.686,91.531
7996,02/03/23 01:30:01 AM,-3.390,-4.167,-15.184,-15.257,92.483
7997,02/03/23 02:00:01 AM,-3.390,-4.167,-15.466,-15.558,91.717
7998,02/03/23 02:30:01 AM,-3.390,-4.167,-15.628,-15.729,92.099
7999,02/03/23 03:00:01 AM,-3.390,-4.167,-16.037,-16.115,91.728
8000,02/03/23 03:30:01 AM,-3.390,-4.167,-17.295,-17.423,97.491
8001,02/03/23 04:00:01 AM,-3.360,-4.167,-19.149,-19.289,91.518
8002,02/03/23 04:30:01 AM,-3.360,-4.167,-20.309,-20.512,89.667
8003,02/03/23 05:00:01 AM,-3.360,-4.167,-20.835,-21.070,89.055
8004,02/03/23 05:30:01 AM,-3.360,-4.197,-21.028,-21.220,90.600
8005,02/03/23 06:00:01 AM,-3.390,-4.197,-21.077,-21.263,87.533
8006,02/03/23 06:30:01 AM,-3.390,-4.227,-22.626,-22.914,87.897
8007,02/03/23 07:00:01 AM,-3.390,-4.257,-22.218,-22.464,86.949
8008,02/03/23 07:30:01 AM,-3.390,-4.287,-23.515,-23.772,87.590
8009,02/03/23 08:00:01 AM,-3.419,-4.318,-23.250,-23.536,88.490
8010,02/03/23 08:30:01 AM,-3.419,-4.348,-23.674,-23.944,87.282
8011,02/03/23 09:00:01 AM,-3.449,-4.408,-21.816,-22.078,88.870
8012,02/03/23 09:30:01 AM,-3.479,-4.439,-21.617,-21.799,88.261
8013,02/03/23 10:00:01 AM,-3.479,-4.439,-22.218,-22.464,88.426
8014,02/03/23 10:30:01 AM,-3.508,-4.499,-22.422,-22.657,87.718
8015,02/03/23 11:00:01 AM,-3.538,-4.530,-21.816,-22.163,87.529
8016,02/03/23 11:30:01 AM,-3.568,-4.560,-18.518,-18.968,86.477
8017,02/03/23 12:00:01 PM,-3.598,-4.560,-17.467,-18.003,87.333
8018,02/03/23 12:30:01 PM,-3.657,-4.590,-13.849,-14.378,83.983
8019,02/03/23 01:00:01 PM,-3.687,-4.621,-11.005,-11.504,77.142
8020,02/03/23 01:30:01 PM,-3.717,-4.621,-12.788,-12.104,76.292
8021,02/03/23 02:00:01 PM,-3.717,-4.621,-11.650,-10.903,74.716
8022,02/03/23 02:30:01 PM,-3.747,-4.621,-10.231,-10.153,73.086
8023,02/03/23 03:00:01 PM,-3.777,-4.621,-10.023,-9.145,68.756
